sarc,text
0,"Eugene and Abe are in the rain, but Daryl, Rosita and the Doc are in the sun?"
0,"My brother is a 27 year old American citizen, who has a beard. are now calling him a terrorist because he has a beard."
0,Today is the! We're so happy to be sharing our love of music with you all! :)
0,Unplanned nights out always end up the best!
0,Khoi huna sakxa...any way and
0,Life only comes around once so do whatever makes you
0,"Ok, I'm confused, why are the hoes setting their pussies on fire?"
0,"If Jesus heard Peter sing that  song, he'd be like ""Peter Who?""!"
0,"When you forget what age grade 7 kids are ""grade 7 yr olds"""
0,Life only comes around once so do whatever makes you
0,"Edward Albert: ""Fear is the only true enemy, born of ignorance and the parent of anger and hate."""
0,Gianluca seems so kind. It'd be hard af to say no to him if I don't his parent.
0,"The Police just arrested Jesus Christ on Fox The Passion. I've seen it all now, My God.#ThePassion"
0,"A big sign in this car park in Malaysia says ""lady drivers parking area"""
0,Every time I watch walking dead my roku freezes. Every time!!!
0,Ya so someone from my work just stole 70$ from me and my mom just yelled at all my managers
0,Even the Rainbow Warriors let me down
0,Gianluca seems so kind. It'd be hard af to say no to him if I were his parent.
0,I cannot believe what happend on how to get away with murder this past Thursday. cannot handle
0,Why does Abraham's voice sound so different !??
0,"It's when you can only get viewers interested in' Passion by ""modernizing"" it &amp; making it a pop musical"
0,Wishing books came with warning labels right about now
0,It's not everyday that you go to a surprise wedding
0,I will never be prepared enough for some of the weird shit that comes across my twitter feed   SOMETIMES I DO NOT
0,"Happy to everyone around the who's.

Stay,, and!"
1,"Nothing says ""Badass Superhero Fight"" like a Jeep Cherokee."
0,Aka can't sleep in all week
0,Cutting just isn't the answer!  Doesn't anyone read the reports anymore??  
0,"Happy to you anywhere in the that you live!
Stay,, and full of."
0,"CANS OF FRESH WATER! AHHHHHH.... So nice! the more I drink, the more clear my thoughts become, give me another one!"
0,When you want a personal baptist choir to follow you around but you realize that's unreasonable
0,I wanna buy a nice suit but I have no reason to
0,Gets on my nerves when people try to make you feel sorry for them
0,Stop looking for reasons to be unhappy and think of all the reasons you have to be instead.
0,One weird thing I notice every NCAA tourney: there are a lot of balding college basketball players.
0,domingo bn tranky pio viendo acompaniado de unos materulos... q mas se puede pedir????? ...
0,"""How can one get the greatest? Not by possessing but by sacrificing."" ~Sri Chinmoy"
1,"We have to bring our party together!!,"
0,Estaba pensando hacer un grupo de wp de Miare pero como nadie me hace caso no hago nada
0,This summer you can find me at Marbella!! Contact me for more info ;)
1,Cuando yo quiero el no puede. Claro. La vida es MUYYY justa
0,Why are you outside bumping your music at 9:30pm on a Sunday??? TURN IT OFF!!!
0,- person who is and younger is a 12 year old
0,People take me for granted
0,That moment when you realize tomorrow is Monday. 
0,for gender reassignment... On you while you slept
0,Sitting on bed hugging dogs. Might as well still be a teenager.
0, to my wonderful little. She is becoming  today.
0,"""How many synonyms for 'strangulation' do you know,"" should never be the gist of the first question on a job application."
1,kung wrong grammar man ang tweet ko. wala kayung pake ok! bitch ! haha
0,this is why you dont fucking yell
0,If regretted are often spoke when why are they usually being said at a much louder volume?
0,whhhhhhhhhaaaaaaaaaaaaaa!!   i knew something bad was gonna happen!
0,Well that was a riveting speech!!
0,Oh wow..big shock killed off the lesbian. No happy endings for any of the gay ships.
0,Holy fuck was that !!!!!!!!!!
0,Like I didn't see that coming did you?? 
0,Man! This show stresses me out
0,"!!
Great ppl will b lost in 2 nights episode"
0,On my way home from a good workout today
0,Holy crap! Rip Denise!
0, was that. She was making sense for the first time.
0,Another moment that proves that when you come across someone that's not your friend you simply kill them and move on.
0,Every Time the walking dead is going good my favorite character gets killed
0,Black Lives Matter is a group of intl Revolutionaries. People who view them as pro-Dem/anti-GOP don't know they're talking about.
0,"So I was all into my online shopping when all of a sudden Denise gets an arrow in her eye. Yup, that happened."
0,"And she was still trying to finish her sentence, damn"
0,What the feck just happened?! I was starting to dig the doctor! Er. Ma. Gawd. Thank god u guys are bringing back the butt pucker
0,"I've changed my tune...I just don't want overtime, so I'm pulling for whomever scores first...therefore,"
0,when some ppl eat the same everyday but eating the same 3 times in a row is
0,Holy fucking fuck fuck FUCK WHAT THE FUCK!!!!!!!
0,This is bullshit. I don't know why I watch this show when they have no care to kill off a main character
0,That time when you are watching TWD and an arrow flies through the docs eye
0,Dang with his cross bow
0,tudo se encaminhando p morte do daryl
0,"Rosita! Strike 3. You aren't allowed to influence people anymore. Daryl, Eugene, and Denise!"
0,So after outter the 2 times could of died she die in the middle of no where
0,mom uploaded a pic of my orange cat i think just to remind me i'm never gonna see him again.
1,Dwight...what happened to your face?!
0,"Had last night. A female voice outside my window kept telling me to ""let her in."" Srsly,?!"
1,"ah, wow. another queer woman killed on twd. amazing, really."
0,"today in my inbox:
""hey you! a common friend of ours said you used to be a averagely talented bass player once! let's be friends :D"""
0,Now you're just somebody that I used to know
0,just here in the moment...then i realist i missed the moment...damn you science and physics!
0,How the fuck can you be friends with someone who made you want to kill yourself?
0,At the end of the day you gotta be for you.
0,HE BIT HIS FUCKING DICK! !!!!
0,Eugene just bit his sick off..
0,He just bit his Weiner!!
0,Oh my gawd did he just bite him in the balls??? ....
0,"I never labeled cd's when I burned them, so it's always a mystery what's on them- will it be 80's? Country? German death metal?"
0,What's with the Walking Dead and eyeballs?? They can't get enough??
0,Eugene just bit his dick off.
0,Eugene was almost on my shit list but that dick bite tho
0,That is using your head Eugene...
1,"Eggplant, tomatoes, chicken, &amp; spinach yay me! Oh &amp; a side of water  lol"
0,En serio... Con el calor que ha hecho todo el dia.. Se va la luz!!!
1,Daily reminder: Expect some hugbox gifts from me if you tweet who dies... Prepare your anus! ;).
0,"Hate to see this weekend end! Had the best St. Pattys day yet, a few fires, the gem show, and of course dancing and drinks!"
0,Family bonding time is the best
0,Eugene literally got balls this episode...
0,"Denise is gone, Eugene hurt :'("
0,le mande una foto a naim con el efecto del perrito en snap y no me reconosio r
0,Managed my first shift back at work and have finished happy
0,I.... I don't know.... What... How does one react to this episode of The Walking Dead?! I.... God...
0,Tomorrow is my last day of spring break I am sad gal here
0,Did he really just bite him in the dick??!!!! Haha
0,Last day of spring break! while it lasted
0,"Voy a echar el bloqueador, algo para abrigarme y la bandera a la mochila."
0,"obituary 
the sadness of seeing
only one line "
0,Palm to all celebrating today. be with you.
0, WTF!?! Will you please start playing haockey again. Clear the zone once in a while huh?
0,En ce moment sur replay 80'  Hour
0,"Auto Come on to sg366 if you dare.... *eye twitch* :D 
_________________________________________
 ..."
0,"Subject: Press Release
Email: ""Dear All, Attach, please find the Press Release. Thank you.""
I can't even..."
0," vine solo de chofer y resulta que saben manejar, neta hubiera sido mejor prestarles el coche que morir lentamente de aburrimiento..."
0,"My generation endured every imaginable kind of abuse to make things better for women. If I had it to do over, I wouldn't go through it"
0,Watching the girl get shot through her eye on The Walking Dead was fucked up.#sad.
0,We always have enough to be if we are enjoying what we do have and not about what we don't have.
0,triste por denisse... Csm.. ... Eugene csm..
0,I swear the walking dead has a million 'wtf' moments each episode....
0,"Clippers lost to Pelicans without Davis, Evans, and Gordon."
1,This spring break is too
0,"""#Happy Family Lawyer on how is integral to"
0,After watching the reunion. I am happy that I missed every episode this season. Why are these grown people still acting like whatever
0,Keep my mom's message on my voicemail cause i miss her so much.
0,Wait Carol's leaving?!?
0,U can't b without living ur own Vision- &amp; only U can find it. It's what feels right to U.- Cheryl Janecky
0,ahora voy a tener q ir de pollera
1,Thanks AMC for cutting off the show early.
0,Can Booth and Parish just get back together already? 
0,They have to lose a medic every season don't they!
0,I can't believe Carol is gone!!!!
0,"Carol leaving :O
Darryl's going after her! in the"
0,The sky looks ugly
0,I just stepped in a puddle
0,On a pair of can definitely make u
0,having a good time eating guac by myself
0,Happy everyone! What a cool thing to acknowledge. Hope you all were busy doing things that make you 2day
0,DAMN DENISE!!! I guess not everyone can take it like Carl through the eye and head.
